INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat
201573941,2019-08-25,20:20:00,BROOKLYN,62,0.0,MULTI DWELL - APT BUILD,False,65+,M,WHITE,45-64,F,WHITE,984602.5625,160012.390625,40.60588157300003,-73.99873173199995,POINT (-73.99873173199995 40.60588157300003)
205748548,2019-11-27,22:24:00,BRONX,41,0.0,,False,18-24,M,WHITE HISPANIC,25-44,M,BLACK,1013879.0,239551.0,40.82414626900004,-73.89294648299993,POINT (-73.89294648299995 40.824146269000046)
195396617,2019-03-30,23:30:00,BROOKLYN,77,0.0,,False,,,,25-44,M,BLACK,998853.5,184733.984375,40.67372503000007,-73.94735535799998,POINT (-73.94735535799998 40.67372503000007)
205862271,2019-12-01,03:32:00,STATEN ISLAND,123,0.0,,False,25-44,M,WHITE,25-44,M,WHITE,935099.25,136276.59375,40.54059527300007,-74.17683859399993,POINT (-74.17683859399995 40.540595273000065)
203348704,2019-10-05,02:15:00,BRONX,40,0.0,,False,25-44,M,BLACK,25-44,M,BLACK,1007643.4375,231079.109375,40.80091201100004,-73.91550621499994,POINT (-73.91550621499994 40.80091201100004)
198405077,2019-06-12,02:14:00,BROOKLYN,77,0.0,,False,,,,25-44,M,BLACK,993387.0,187600.125,40.68159926900006,-73.96705837799993,POINT (-73.96705837799993 40.68159926900006)
199403136,2019-07-05,21:25:00,BRONX,47,0.0,,False,18-24,M,BLACK,25-44,M,WHITE HISPANIC,1020357.0,259231.0,40.87813788000005,-73.86943433699997,POINT (-73.86943433699997 40.878137880000054)
200056616,2019-07-21,02:00:00,BROOKLYN,75,0.0,,False,,,,25-44,M,BLACK,1015734.0,177743.0,40.65449240100003,-73.88653330699998,POINT (-73.88653330699998 40.65449240100003)
193118592,2019-02-01,19:57:00,MANHATTAN,25,0.0,,False,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,999826.0,230239.0,40.79862337700007,-73.94374411699994,POINT (-73.94374411699994 40.79862337700007)
199728579,2019-07-13,02:45:00,MANHATTAN,9,2.0,MULTI DWELL - PUBLIC HOUS,True,25-44,M,WHITE HISPANIC,25-44,M,BLACK,990310.8125,201885.84375,40.72081286900004,-73.97813658799998,POINT (-73.97813658799998 40.72081286900004)
199325325,2019-07-05,04:02:00,BRONX,42,2.0,MULTI DWELL - PUBLIC HOUS,True,,,,18-24,M,BLACK,1015156.5625,243351.140625,40.834572183000034,-73.88831291599996,POINT (-73.88831291599996 40.834572183000034)
193939358,2019-02-22,15:30:00,QUEENS,101,0.0,,False,<18,M,BLACK,45-64,F,WHITE HISPANIC,1050836.75,157878.375,40.59977400200006,-73.760219652,POINT (-73.76021965199999 40.59977400200006)
198171739,2019-06-07,00:15:00,BRONX,49,2.0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,45-64,M,BLACK,1025619.4375,256058.78125,40.869408029000056,-73.85042437099997,POINT (-73.85042437099997 40.869408029000056)
205748549,2019-11-27,23:55:00,QUEENS,113,0.0,,False,25-44,M,BLACK,18-24,M,BLACK,1046624.0625,184397.578125,40.67259398800008,-73.77514452399998,POINT (-73.77514452399998 40.672593988000074)
204294841,2019-10-25,19:43:00,BRONX,46,0.0,,False,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1012247.9375,251807.0,40.857790720000025,-73.89878863999996,POINT (-73.89878863999996 40.857790720000025)
205771021,2019-11-28,04:12:00,BRONX,50,0.0,FAST FOOD,False,,,,25-44,M,BLACK,1010271.5625,258954.234375,40.877413741000055,-73.90590549599993,POINT (-73.90590549599995 40.87741374100006)
202139599,2019-09-06,16:52:00,BROOKLYN,83,0.0,PVT HOUSE,True,25-44,M,BLACK,25-44,M,BLACK,1008507.25,191419.984375,40.69205538500006,-73.91252922899997,POINT (-73.91252922899997 40.69205538500006)
198052649,2019-06-04,22:50:00,BROOKLYN,88,2.0,MULTI DWELL - PUBLIC HOUS,False,,,,18-24,M,BLACK,990006.625,192514.640625,40.69509133200006,-73.97924197799993,POINT (-73.97924197799995 40.69509133200006)
193694862,2019-02-17,14:08:00,BROOKLYN,63,0.0,,False,18-24,M,BLACK,18-24,M,BLACK,1006877.75,169152.375,40.63094004600004,-73.91847996599995,POINT (-73.91847996599995 40.630940046000035)
206874852,2019-12-29,00:50:00,BROOKLYN,77,0.0,,False,,,,18-24,M,BLACK,996128.0625,184418.125,40.67286214400008,-73.95718120199997,POINT (-73.95718120199996 40.67286214400008)
193160951,2019-02-04,13:40:00,BROOKLYN,79,2.0,MULTI DWELL - PUBLIC HOUS,True,,,,25-44,M,BLACK,998286.25,189884.5625,40.68786311600008,-73.94938958399996,POINT (-73.94938958399996 40.687863116000074)
200365038,2019-07-28,20:14:00,BRONX,46,0.0,MULTI DWELL - APT BUILD,False,,,,25-44,M,BLACK,1006990.6875,249486.609375,40.85143704700005,-73.91780150799997,POINT (-73.91780150799997 40.85143704700005)
200331333,2019-07-27,22:53:00,BROOKLYN,73,0.0,,False,18-24,M,BLACK,25-44,M,BLACK,1011786.0,178738.0,40.65723661300007,-73.90075779799997,POINT (-73.90075779799997 40.657236613000066)
201613991,2019-08-26,15:47:00,QUEENS,113,0.0,,True,25-44,M,BLACK HISPANIC,18-24,M,BLACK,1051797.875,184226.46875,40.672086369000056,-73.75649486799993,POINT (-73.75649486799995 40.672086369000056)
202807633,2019-09-23,00:23:00,BRONX,50,0.0,,False,,,,25-44,M,WHITE HISPANIC,1011047.0,256269.328125,40.87004218100003,-73.90311219499995,POINT (-73.90311219499995 40.87004218100003)
202853369,2019-09-24,16:35:00,BRONX,46,0.0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,<18,M,BLACK,1006938.0,248232.421875,40.847994809000056,-73.91799619999993,POINT (-73.91799619999995 40.847994809000056)
203259385,2019-10-03,21:39:00,BROOKLYN,79,0.0,,True,45-64,M,BLACK,18-24,M,BLACK,998135.8125,187813.453125,40.682178631000056,-73.94993629899993,POINT (-73.94993629899994 40.682178631000056)
201982886,2019-09-04,00:48:00,BRONX,42,0.0,,False,,,,25-44,M,BLACK,1007582.1875,239641.546875,40.82441367200005,-73.91569768199997,POINT (-73.91569768199997 40.82441367200005)
203042901,2019-09-27,23:29:00,BROOKLYN,75,2.0,MULTI DWELL - PUBLIC HOUS,False,,,,45-64,M,BLACK,1019083.5,183992.78125,40.67163411300004,-73.87442945899994,POINT (-73.87442945899994 40.67163411300004)
196630584,2019-04-30,18:29:00,MANHATTAN,25,2.0,MULTI DWELL - PUBLIC HOUS,False,25-44,U,BLACK,18-24,M,BLACK,1002228.125,234677.0625,40.810800077000074,-73.93505624999993,POINT (-73.93505624999995 40.81080007700007)
201436770,2019-08-21,03:42:00,BROOKLYN,73,0.0,,False,,,,25-44,M,BLACK,1006548.0,180674.0,40.662565245000046,-73.91962987899996,POINT (-73.91962987899996 40.66256524500005)
197016008,2019-05-09,01:32:00,MANHATTAN,1,0.0,BAR/NIGHT CLUB,False,18-24,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,982761.5,204594.59375,40.72824968200007,-74.005371928,POINT (-74.00537192799999 40.72824968200007)
205493216,2019-11-21,18:32:00,BRONX,49,0.0,,False,,,,18-24,F,BLACK,1026423.9375,251704.75,40.85745373800006,-73.84754299099995,POINT (-73.84754299099995 40.85745373800007)
193939354,2019-02-23,00:27:00,MANHATTAN,32,0.0,,False,,,,25-44,M,BLACK,1001775.0,235861.0,40.81405056600005,-73.93669005299995,POINT (-73.93669005299995 40.81405056600005)
204464564,2019-11-04,13:40:00,BRONX,40,0.0,,True,45-64,M,BLACK,25-44,M,BLACK HISPANIC,1008119.9375,238321.75,40.82078976700007,-73.91375938199997,POINT (-73.91375938199997 40.820789767000065)
194817574,2019-03-15,11:50:00,QUEENS,112,1.0,,False,25-44,M,BLACK,18-24,M,BLACK,1029239.0,201142.0,40.718658885000025,-73.83770522999998,POINT (-73.83770522999998 40.718658885000025)
193517125,2019-02-12,18:10:00,QUEENS,102,0.0,,True,25-44,M,BLACK,UNKNOWN,M,WHITE,1032234.0,192287.0,40.69433830500003,-73.82696399999996,POINT (-73.82696399999998 40.69433830500003)
200994114,2019-08-11,04:20:00,BROOKLYN,75,0.0,,False,,,,18-24,M,BLACK,1019671.25,180297.234375,40.66148833400007,-73.87233008599996,POINT (-73.87233008599998 40.66148833400007)
202804358,2019-09-23,17:48:00,BROOKLYN,70,0.0,,False,18-24,M,BLACK,45-64,F,BLACK,995849.0,172756.6875,40.64085442200008,-73.95820727399996,POINT (-73.95820727399996 40.640854422000075)
199174260,2019-07-01,17:58:00,MANHATTAN,33,0.0,,False,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1001602.0625,246487.03125,40.84321632300004,-73.93728733199998,POINT (-73.93728733199998 40.84321632300004)
198552996,2019-06-14,02:45:00,BRONX,44,0.0,,False,,,,25-44,M,WHITE HISPANIC,1007338.0,246716.0,40.84383164100007,-73.91655562999993,POINT (-73.91655562999995 40.843831641000065)
197953471,2019-06-01,13:45:00,BROOKLYN,77,0.0,,False,18-24,M,BLACK,18-24,M,BLACK,996216.1875,184738.234375,40.67374065300004,-73.95686294499995,POINT (-73.95686294499995 40.67374065300004)
201765788,2019-08-29,20:45:00,QUEENS,103,0.0,,False,18-24,M,BLACK,25-44,M,BLACK,1040339.0,195947.0,40.70433647000005,-73.79770578099993,POINT (-73.79770578099993 40.704336470000044)
197691091,2019-05-27,18:53:00,BROOKLYN,75,0.0,,True,,,,25-44,M,BLACK,1021254.0,181801.0,40.66560936100007,-73.86661702199996,POINT (-73.86661702199996 40.665609361000065)
204424712,2019-10-30,19:55:00,BRONX,52,0.0,,False,,,,25-44,M,WHITE HISPANIC,1014260.1875,256172.21875,40.86976530700008,-73.89149479799994,POINT (-73.89149479799994 40.86976530700008)
206832556,2019-12-23,11:25:00,QUEENS,113,0.0,,False,,,,18-24,M,BLACK,1046958.625,186778.28125,40.67912609800004,-73.77391629,POINT (-73.77391628999999 40.67912609800004)
201141629,2019-08-14,23:14:00,BROOKLYN,83,0.0,,False,25-44,M,BLACK,25-44,M,BLACK,1003182.5625,192858.59375,40.69601702500006,-73.93172612599993,POINT (-73.93172612599994 40.69601702500006)
203211776,2019-10-03,00:38:00,MANHATTAN,33,0.0,,True,,,,25-44,M,WHITE HISPANIC,1001505.1875,245382.5,40.84018489700002,-73.93764029999994,POINT (-73.93764029999994 40.84018489700003)
195699913,2019-04-07,03:15:00,BRONX,47,2.0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,25-44,M,BLACK,1027514.3125,261655.5,40.88476018600005,-73.843537052,POINT (-73.84353705199999 40.88476018600005)
193417904,2019-02-08,17:00:00,BRONX,40,0.0,,True,18-24,M,BLACK,18-24,M,BLACK,1010201.0,237368.0,40.81816612400007,-73.90624419799997,POINT (-73.90624419799997 40.81816612400007)
199401908,2019-07-05,17:20:00,BRONX,41,0.0,PVT HOUSE,False,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1015346.1875,236366.671875,40.81540114900002,-73.88766002899996,POINT (-73.88766002899996 40.815401149000024)
206526479,2019-12-15,20:00:00,MANHATTAN,28,0.0,,False,,,,18-24,M,BLACK,997328.0,232574.0,40.805036364000046,-73.95276183299995,POINT (-73.95276183299995 40.805036364000046)
195203576,2019-03-26,02:25:00,BROOKLYN,77,0.0,,False,,,,18-24,M,BLACK,994109.0,187431.0,40.681134284000045,-73.96445548499997,POINT (-73.96445548499997 40.68113428400005)
204154391,2019-10-23,15:16:00,MANHATTAN,10,2.0,MULTI DWELL - PUBLIC HOUS,False,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,982756.375,210140.0,40.743470456000075,-74.00539165099997,POINT (-74.00539165099997 40.743470456000075)
202853370,2019-09-24,21:00:00,BRONX,42,0.0,,False,25-44,M,UNKNOWN,25-44,M,BLACK,1014493.0,242565.0,40.83241675300008,-73.89071440599997,POINT (-73.89071440599997 40.832416753000075)
198159773,2019-06-06,00:56:00,BROOKLYN,79,2.0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK,998988.5625,189991.09375,40.68815437800004,-73.94685695599996,POINT (-73.94685695599998 40.688154378000036)
199325320,2019-07-05,04:15:00,BRONX,44,0.0,,False,,,,18-24,M,BLACK HISPANIC,1007070.0,241390.4375,40.82921521500003,-73.91754236699995,POINT (-73.91754236699995 40.82921521500003)
202244820,2019-09-10,22:11:00,MANHATTAN,23,0.0,,False,,,,25-44,M,BLACK,1001923.625,227875.171875,40.792131364000056,-73.93617414599998,POINT (-73.93617414599998 40.792131364000056)
199134397,2019-06-30,21:35:00,QUEENS,101,0.0,,False,,,,25-44,M,WHITE HISPANIC,1051810.25,158385.84375,40.60115952800004,-73.75670897799995,POINT (-73.75670897799995 40.60115952800004)
198255460,2019-06-07,17:50:00,BROOKLYN,73,0.0,,False,45-64,M,WHITE HISPANIC,25-44,M,BLACK,1009650.0,186966.0,40.67982701600005,-73.90842523899995,POINT (-73.90842523899994 40.67982701600005)
193939353,2019-02-22,04:11:00,BRONX,46,0.0,,False,,,,45-64,M,BLACK,1010969.4375,248350.765625,40.84830834900004,-73.90342420099995,POINT (-73.90342420099995 40.848308349000035)
199744072,2019-07-14,00:28:00,BROOKLYN,73,0.0,,False,25-44,M,UNKNOWN,45-64,M,BLACK,1009904.75,180751.46875,40.66276879000003,-73.90753042499993,POINT (-73.90753042499995 40.66276879000003)
193267668,2019-02-06,22:26:00,BROOKLYN,81,0.0,,False,,,,18-24,M,BLACK,1004227.625,186741.578125,40.67922492600008,-73.92797552099995,POINT (-73.92797552099995 40.679224926000074)
204434560,2019-10-31,14:17:00,BRONX,52,0.0,,False,,,,<18,M,WHITE HISPANIC,1012931.5,255857.46875,40.86890583100006,-73.89630022299998,POINT (-73.89630022299997 40.86890583100006)
206832555,2019-12-23,15:31:00,BROOKLYN,73,0.0,,False,25-44,M,BLACK,45-64,M,BLACK,1009574.125,180395.546875,40.66179281500007,-73.90872347899993,POINT (-73.90872347899995 40.66179281500007)
202302188,2019-09-11,20:00:00,BROOKLYN,67,0.0,,False,,,,45-64,M,BLACK,1007015.5625,178099.875,40.65549865000003,-73.91795327399996,POINT (-73.91795327399996 40.655498650000034)
199298013,2019-07-04,06:20:00,BROOKLYN,67,0.0,,False,,,,25-44,F,BLACK,1008050.25,178717.546875,40.65719130300005,-73.91422203399996,POINT (-73.91422203399998 40.65719130300005)
203041432,2019-09-27,20:03:00,QUEENS,101,2.0,MULTI DWELL - PUBLIC HOUS,True,,,,18-24,M,BLACK,1047439.4375,156662.75,40.59646224100004,-73.77246483599998,POINT (-73.77246483599998 40.59646224100004)
198266990,2019-06-10,02:21:00,MANHATTAN,30,0.0,,True,18-24,M,BLACK,25-44,M,BLACK,998886.0,240181.0,40.825913006000064,-73.94711752799996,POINT (-73.94711752799998 40.825913006000064)
206032523,2019-12-04,23:12:00,BROOKLYN,67,0.0,MULTI DWELL - APT BUILD,False,<18,M,BLACK,45-64,F,BLACK,999389.9375,177144.609375,40.65289297500004,-73.94543852399994,POINT (-73.94543852399994 40.65289297500004)
195440618,2019-04-01,22:21:00,BRONX,42,2.0,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,M,BLACK,1010674.4375,239150.078125,40.82305602100007,-73.90452671999996,POINT (-73.90452671999998 40.82305602100007)
196043547,2019-04-15,08:34:00,QUEENS,113,0.0,,False,25-44,F,BLACK,25-44,M,BLACK HISPANIC,1043652.0,190369.0,40.68900458000007,-73.78580605399996,POINT (-73.78580605399998 40.68900458000007)
203980164,2019-10-18,14:43:00,MANHATTAN,32,0.0,MULTI DWELL - APT BUILD,True,45-64,F,BLACK,65+,M,BLACK,1000565.0625,234704.203125,40.81087779800004,-73.94106392399993,POINT (-73.94106392399993 40.810877798000035)
196525187,2019-04-27,11:36:00,BRONX,48,0.0,MULTI DWELL - APT BUILD,True,25-44,M,BLACK,18-24,M,BLACK HISPANIC,1013951.6875,247178.421875,40.84508108500006,-73.89265007699998,POINT (-73.89265007699998 40.84508108500006)
206729523,2019-12-19,21:22:00,QUEENS,105,0.0,,False,,,,18-24,M,BLACK,1051883.0,184698.0,40.67337996200007,-73.75618326799997,POINT (-73.75618326799997 40.67337996200007)
196678735,2019-05-02,00:23:00,BROOKLYN,75,0.0,,False,45-64,M,BLACK,25-44,M,BLACK,1016007.5625,185359.34375,40.67539658500005,-73.88551151599995,POINT (-73.88551151599995 40.675396585000044)
193026088,2019-01-31,18:45:00,QUEENS,105,0.0,,False,,,,25-44,M,BLACK,1052230.0,179775.0,40.65986481400006,-73.75498197399997,POINT (-73.75498197399997 40.65986481400006)
202944931,2019-09-26,14:00:00,MANHATTAN,25,0.0,,False,,,,25-44,M,BLACK,999154.75,230606.265625,40.79963257900005,-73.94616771899997,POINT (-73.94616771899996 40.79963257900005)
198405076,2019-06-12,08:09:00,BRONX,49,2.0,MULTI DWELL - PUBLIC HOUS,False,18-24,M,UNKNOWN,25-44,F,WHITE,1023622.375,253317.84375,40.86189412900006,-73.85766112499994,POINT (-73.85766112499994 40.86189412900006)
206873688,2019-12-28,19:51:00,BROOKLYN,75,0.0,,False,,,,25-44,M,BLACK HISPANIC,1019354.5625,188600.53125,40.68428026300006,-73.87342829999993,POINT (-73.87342829999994 40.68428026300006)
200331333,2019-07-27,22:53:00,BROOKLYN,73,0.0,,True,18-24,M,BLACK,25-44,M,BLACK HISPANIC,1011786.0,178738.0,40.65723661300007,-73.90075779799997,POINT (-73.90075779799997 40.657236613000066)
199742305,2019-07-13,00:43:00,MANHATTAN,23,2.0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,45-64,M,BLACK,999154.75,226675.703125,40.78884424900008,-73.94617644199997,POINT (-73.94617644199997 40.78884424900008)
200365031,2019-07-28,01:40:00,QUEENS,106,0.0,,False,,,,25-44,M,WHITE HISPANIC,1023840.6875,184944.625,40.67422671100008,-73.85727461499994,POINT (-73.85727461499994 40.674226711000074)
191949900,2019-01-06,02:46:00,BRONX,41,0.0,,False,,,,45-64,M,BLACK HISPANIC,1013901.75,238673.171875,40.82173680500006,-73.89286816199996,POINT (-73.89286816199996 40.82173680500006)
192545414,2019-01-19,22:25:00,BROOKLYN,94,2.0,MULTI DWELL - PUBLIC HOUS,True,,,,25-44,M,BLACK,1000940.5,201183.421875,40.71887122300007,-73.93979089899993,POINT (-73.93979089899995 40.718871223000065)
197953462,2019-06-01,14:14:00,QUEENS,101,0.0,,False,18-24,M,BLACK,25-44,M,BLACK,1052809.0,159159.390625,40.60327507900007,-73.75310452899998,POINT (-73.75310452899998 40.60327507900007)
204338717,2019-10-28,15:53:00,QUEENS,103,0.0,,False,<18,M,BLACK,<18,F,BLACK,1039709.0,196693.0,40.70638803100008,-73.79997184399997,POINT (-73.79997184399997 40.706388031000074)
201573937,2019-08-23,17:58:00,BRONX,40,0.0,,False,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1006669.375,233630.84375,40.80791834300004,-73.91901592799996,POINT (-73.91901592799996 40.80791834300004)
205862274,2019-12-01,21:10:00,BROOKLYN,81,0.0,,False,25-44,M,BLACK,25-44,M,BLACK,1004788.125,190872.78125,40.69056285100004,-73.92594214299999,POINT (-73.92594214299999 40.69056285100004)
200994120,2019-08-11,03:40:00,BROOKLYN,75,0.0,,False,18-24,M,BLACK,25-44,M,BLACK,1011771.875,185617.296875,40.67611878900004,-73.90078062399994,POINT (-73.90078062399994 40.67611878900004)
193694863,2019-02-17,03:00:00,QUEENS,114,2.0,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,M,BLACK,999484.0,214809.625,40.756274405000056,-73.94501432999994,POINT (-73.94501432999994 40.756274405000056)
200365032,2019-07-28,22:40:00,BRONX,44,0.0,,False,18-24,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1007847.1875,245235.578125,40.83976697100008,-73.91472050899995,POINT (-73.91472050899995 40.839766971000074)
204493625,2019-11-06,02:27:00,BROOKLYN,72,0.0,,False,,,,25-44,M,BLACK,985720.0625,182300.28125,40.66705697900005,-73.99470235199993,POINT (-73.99470235199993 40.66705697900005)
195743583,2019-04-08,16:00:00,BROOKLYN,75,0.0,FAST FOOD,False,,,,25-44,M,BLACK,1012265.875,186110.09375,40.67746985500003,-73.89899762699997,POINT (-73.89899762699997 40.67746985500003)
201195511,2019-08-15,22:59:00,MANHATTAN,30,0.0,,False,,,,25-44,M,BLACK,999472.0,239856.671875,40.82502182700006,-73.94500088299996,POINT (-73.94500088299998 40.82502182700006)
200994118,2019-08-10,23:37:00,BRONX,48,0.0,,False,,,,18-24,M,WHITE HISPANIC,1014831.3125,245134.328125,40.83946764500007,-73.88948015599993,POINT (-73.88948015599993 40.83946764500007)
194859637,2019-03-18,20:08:00,MANHATTAN,23,2.0,MULTI DWELL - PUBLIC HOUS,False,<18,M,BLACK,18-24,M,WHITE HISPANIC,1000654.6875,228899.296875,40.794944757000046,-73.94075433899997,POINT (-73.94075433899997 40.79494475700005)
205645837,2019-11-25,22:00:00,QUEENS,114,0.0,,False,,,,<18,M,BLACK,1002895.0,220799.0,40.77270715700007,-73.93268571799997,POINT (-73.93268571799996 40.77270715700007)
199046249,2019-06-27,21:02:00,QUEENS,101,0.0,,False,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1053916.75,159316.359375,40.603697285000074,-73.74911366599997,POINT (-73.74911366599997 40.60369728500007)
206090803,2019-12-05,14:15:00,BRONX,42,0.0,,False,18-24,M,BLACK,65+,M,BLACK,1008050.875,239451.71875,40.82389139600008,-73.91400489699998,POINT (-73.91400489699998 40.82389139600008)
197381383,2019-05-18,20:13:00,BROOKLYN,75,0.0,,False,18-24,M,BLACK,18-24,M,BLACK,1016176.6875,175720.671875,40.64893997000007,-73.88494743899997,POINT (-73.88494743899997 40.64893997000007)
194324356,2019-03-05,23:24:00,BROOKLYN,79,0.0,,True,,,,25-44,M,WHITE HISPANIC,996756.9375,190061.953125,40.68835230600007,-73.95490364299997,POINT (-73.95490364299997 40.68835230600007)
195102367,2019-03-23,15:50:00,BRONX,47,2.0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK HISPANIC,25-44,F,BLACK HISPANIC,1026591.0,262398.375,40.88680362000008,-73.84687148699999,POINT (-73.84687148699999 40.88680362000008)
191851037,2019-01-03,21:00:00,BRONX,49,0.0,,False,,,,25-44,M,BLACK,1024472.0,256716.0,40.871217194000046,-73.85456914199993,POINT (-73.85456914199995 40.87121719400005)
197423973,2019-05-03,17:08:00,STATEN ISLAND,121,0.0,,False,,,,25-44,F,WHITE HISPANIC,944564.0,168983.21875,40.630415742000025,-74.14297795699997,POINT (-74.14297795699997 40.630415742000025)
192876454,2019-01-28,20:36:00,BRONX,43,0.0,GROCERY/BODEGA,False,18-24,M,BLACK,18-24,M,BLACK HISPANIC,1023548.0,238401.65625,40.820953925000026,-73.85801741099993,POINT (-73.85801741099993 40.820953925000026)
205705081,2019-11-26,20:19:00,BROOKLYN,81,2.0,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,<18,M,BLACK,1002012.25,189767.03125,40.68753382700004,-73.93595470099996,POINT (-73.93595470099996 40.68753382700004)
197700946,2019-05-28,01:50:00,MANHATTAN,23,2.0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK,1000101.5,229680.1875,40.79708909900006,-73.94275038599993,POINT (-73.94275038599994 40.79708909900006)
204294843,2019-10-26,22:50:00,BROOKLYN,75,0.0,FAST FOOD,False,,,,18-24,M,WHITE HISPANIC,1020099.5,188525.421875,40.68407111900007,-73.87074275399993,POINT (-73.87074275399993 40.68407111900007)
200331333,2019-07-27,22:53:00,BROOKLYN,73,0.0,,True,18-24,M,BLACK,25-44,F,BLACK,1011786.0,178738.0,40.65723661300007,-73.90075779799997,POINT (-73.90075779799997 40.657236613000066)
192876037,2019-01-28,03:14:00,MANHATTAN,34,0.0,,False,,,,25-44,M,BLACK,1006901.0,254647.0,40.86560099800005,-73.91810825999994,POINT (-73.91810825999994 40.86560099800005)
203041423,2019-09-27,20:40:00,BROOKLYN,75,2.0,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,F,BLACK,1013030.625,182525.90625,40.667629616000056,-73.89625582999997,POINT (-73.89625582999997 40.667629616000056)
203394881,2019-10-07,16:21:00,BROOKLYN,60,2.0,MULTI DWELL - PUBLIC HOUS,False,<18,M,BLACK,18-24,F,BLACK,984687.875,150503.21875,40.57978079600008,-73.99842510499997,POINT (-73.99842510499997 40.57978079600008)
200056612,2019-07-19,23:50:00,BRONX,46,0.0,,False,25-44,M,BLACK,18-24,M,BLACK,1008497.1875,248717.015625,40.84932073200008,-73.91235880299996,POINT (-73.91235880299996 40.84932073200008)
199422329,2019-07-07,10:50:00,BROOKLYN,60,0.0,PVT HOUSE,False,18-24,M,BLACK,25-44,F,BLACK,985896.9375,148507.09375,40.574301682000055,-73.99407301299993,POINT (-73.99407301299993 40.574301682000055)
196276904,2019-04-20,01:19:00,BROOKLYN,84,2.0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK,988740.3125,194815.46875,40.701407302000064,-73.98380700399997,POINT (-73.98380700399997 40.701407302000064)
194324354,2019-03-05,20:04:00,BRONX,44,0.0,GROCERY/BODEGA,False,,,,25-44,M,BLACK HISPANIC,1008093.0,245355.234375,40.840094732000075,-73.91383171099993,POINT (-73.91383171099994 40.84009473200007)
197293451,2019-05-16,19:26:00,BROOKLYN,77,0.0,,True,18-24,M,BLACK,25-44,M,BLACK,999271.5625,185194.375,40.67498800000004,-73.94584720299997,POINT (-73.94584720299997 40.67498800000004)
199314080,2019-07-04,21:16:00,BROOKLYN,67,0.0,,False,,,,25-44,M,BLACK,999445.875,171582.421875,40.63762587400004,-73.94524945899997,POINT (-73.94524945899997 40.63762587400004)
203676928,2019-10-12,06:55:00,BROOKLYN,77,0.0,BAR/NIGHT CLUB,True,45-64,M,BLACK,25-44,F,BLACK,1003550.0625,185644.921875,40.67621635600005,-73.93042149699994,POINT (-73.93042149699994 40.676216356000054)
191951589,2019-01-05,00:42:00,STATEN ISLAND,120,0.0,,False,,,,<18,M,BLACK HISPANIC,951319.375,171305.796875,40.63681841100004,-74.118651775,POINT (-74.11865177499999 40.636818411000036)
197662446,2019-05-26,20:08:00,BROOKLYN,75,0.0,,False,25-44,M,BLACK,25-44,M,BLACK,1015379.125,182115.21875,40.66649442600004,-73.88779208899997,POINT (-73.88779208899996 40.66649442600004)
193939360,2019-02-23,06:29:00,BRONX,43,2.0,MULTI DWELL - PUBLIC HOUS,False,,,,45-64,M,BLACK,1026381.75,237308.859375,40.817941448000056,-73.84778592599997,POINT (-73.84778592599997 40.817941448000056)
201089979,2019-08-13,15:55:00,QUEENS,105,0.0,,False,18-24,M,BLACK,25-44,M,BLACK,1055613.875,186260.5625,40.67763953700006,-73.74271692699993,POINT (-73.74271692699995 40.67763953700006)
195102365,2019-03-22,22:05:00,BROOKLYN,77,0.0,,True,25-44,M,BLACK,25-44,M,BLACK,994238.75,186637.328125,40.67895569000007,-73.96398885699993,POINT (-73.96398885699995 40.678955690000066)
204458418,2019-11-03,14:54:00,QUEENS,101,0.0,,False,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1050364.25,156969.515625,40.597282912000026,-73.76193003099996,POINT (-73.76193003099996 40.597282912000026)
